           Model      ATM       Date  Predicted_Withdrawal  Refill_Amount   Stock  Refilled  Out_of_Cash  Day_Cost
LinearRegression Z1524001 2006-11-22                37,856              0 194,110         0            0         0
LinearRegression Z1524001 2006-11-23                30,166              0 163,944         0            0         0
LinearRegression Z1524001 2006-11-24                36,464              0 127,481         0            0         0
LinearRegression Z1524001 2006-11-25                89,599              0  37,882         0            0         0
LinearRegression Z1524001 2006-11-26                37,882              0       0         0            0         0
LinearRegression Z0276001 2006-11-27                56,609        318,137 261,527         1            0     3,181
LinearRegression Z0276001 2006-11-28                46,716              0 214,811         0            0         0
LinearRegression Z0276001 2006-11-29                47,330              0 167,481         0            0         0
LinearRegression Z0276001 2006-11-30                49,037              0 118,444         0            0         0
LinearRegression Z0276001 2006-12-01                52,517              0  65,927         0            0         0
LinearRegression Z0276001 2006-12-02                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2006-12-03                23,603              0       0         0            0         0
LinearRegression Z0386002 2006-11-27                38,064        258,177 220,113         1            0     2,582
LinearRegression Z0386002 2006-11-28                36,368              0 183,745         0            0         0
LinearRegression Z0386002 2006-11-29                35,220              0 148,525         0            0         0
LinearRegression Z0386002 2006-11-30                34,864              0 113,661         0            0         0
LinearRegression Z0386002 2006-12-01                61,128              0  52,533         0            0         0
LinearRegression Z0386002 2006-12-02                32,650              0  19,883         0            0         0
LinearRegression Z0386002 2006-12-03                19,883              0       0         0            0         0
LinearRegression Z0646002 2006-11-27                88,442        386,420 297,978         1            0     3,864
LinearRegression Z0646002 2006-11-28                68,827              0 229,151         0            0         0
LinearRegression Z0646002 2006-11-29                73,871              0 155,280         0            0         0
LinearRegression Z0646002 2006-11-30                58,675              0  96,605         0            0         0
LinearRegression Z0646002 2006-12-01                58,929              0  37,675         0            0         0
LinearRegression Z0646002 2006-12-02                25,930              0  11,746         0            0         0
LinearRegression Z0646002 2006-12-03                11,746              0       0         0            0         0
LinearRegression Z1031001 2006-11-27                26,299        137,063 110,764         1            0     1,371
LinearRegression Z1031001 2006-11-28                19,400              0  91,364         0            0         0
LinearRegression Z1031001 2006-11-29                21,649              0  69,715         0            0         0
LinearRegression Z1031001 2006-11-30                18,051              0  51,664         0            0         0
LinearRegression Z1031001 2006-12-01                28,814              0  22,850         0            0         0
LinearRegression Z1031001 2006-12-02                12,676              0  10,175         0            0         0
LinearRegression Z1031001 2006-12-03                10,175              0       0         0            0         0
LinearRegression Z1524001 2006-11-27                63,455        323,730 260,275         1            0     3,237
LinearRegression Z1524001 2006-11-28                60,939              0 199,335         0            0         0
LinearRegression Z1524001 2006-11-29                57,385              0 141,950         0            0         0
LinearRegression Z1524001 2006-11-30                52,757              0  89,193         0            0         0
LinearRegression Z1524001 2006-12-01                45,783              0  43,410         0            0         0
LinearRegression Z1524001 2006-12-02                25,642              0  17,768         0            0         0
LinearRegression Z1524001 2006-12-03                17,768              0       0         0            0         0
LinearRegression Z0276001 2006-12-04                38,648        270,472 231,824         1            0     2,705
LinearRegression Z0276001 2006-12-05                38,943              0 192,881         0            0         0
LinearRegression Z0276001 2006-12-06                34,271              0 158,610         0            0         0
LinearRegression Z0276001 2006-12-07                43,538              0 115,072         0            0         0
LinearRegression Z0276001 2006-12-08                49,145              0  65,927         0            0         0
LinearRegression Z0276001 2006-12-09                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2006-12-10                23,603              0       0         0            0         0
LinearRegression Z0386002 2006-12-04                16,309        176,710 160,401         1            0     1,767
LinearRegression Z0386002 2006-12-05                22,008              0 138,393         0            0         0
LinearRegression Z0386002 2006-12-06                23,567              0 114,826         0            0         0
LinearRegression Z0386002 2006-12-07                21,863              0  92,963         0            0         0
LinearRegression Z0386002 2006-12-08                42,844              0  50,119         0            0         0
LinearRegression Z0386002 2006-12-09                30,236              0  19,883         0            0         0
LinearRegression Z0386002 2006-12-10                19,883              0       0         0            0         0
LinearRegression Z0646002 2006-12-04                34,364        217,818 183,453         1            0     2,178
LinearRegression Z0646002 2006-12-05                30,556              0 152,897         0            0         0
LinearRegression Z0646002 2006-12-06                29,367              0 123,530         0            0         0
LinearRegression Z0646002 2006-12-07                26,796              0  96,734         0            0         0
LinearRegression Z0646002 2006-12-08                40,081              0  56,652         0            0         0
LinearRegression Z0646002 2006-12-09                31,460              0  25,192         0            0         0
LinearRegression Z0646002 2006-12-10                25,192              0       0         0            0         0
LinearRegression Z1031001 2006-12-04                13,282         87,243  73,962         1            0       872
LinearRegression Z1031001 2006-12-05                11,084              0  62,877         0            0         0
LinearRegression Z1031001 2006-12-06                10,641              0  52,237         0            0         0
LinearRegression Z1031001 2006-12-07                11,625              0  40,612         0            0         0
LinearRegression Z1031001 2006-12-08                18,861              0  21,751         0            0         0
LinearRegression Z1031001 2006-12-09                11,577              0  10,175         0            0         0
LinearRegression Z1031001 2006-12-10                10,175              0       0         0            0         0
LinearRegression Z1524001 2006-12-04                26,518        165,875 139,357         1            0     1,659
LinearRegression Z1524001 2006-12-05                17,206              0 122,152         0            0         0
LinearRegression Z1524001 2006-12-06                18,998              0 103,154         0            0         0
LinearRegression Z1524001 2006-12-07                20,824              0  82,330         0            0         0
LinearRegression Z1524001 2006-12-08                31,669              0  50,661         0            0         0
LinearRegression Z1524001 2006-12-09                29,261              0  21,400         0            0         0
LinearRegression Z1524001 2006-12-10                21,400              0       0         0            0         0
LinearRegression Z0276001 2006-12-11                62,307        382,272 319,965         1            0     3,823
LinearRegression Z0276001 2006-12-12                54,034              0 265,931         0            0         0
LinearRegression Z0276001 2006-12-13                61,689              0 204,242         0            0         0
LinearRegression Z0276001 2006-12-14                82,569              0 121,673         0            0         0
LinearRegression Z0276001 2006-12-15                55,746              0  65,927         0            0         0
LinearRegression Z0276001 2006-12-16                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2006-12-17                23,603              0       0         0            0         0
LinearRegression Z0386002 2006-12-11                68,986        455,230 386,244         1            0     4,552
LinearRegression Z0386002 2006-12-12                50,616              0 335,628         0            0         0
LinearRegression Z0386002 2006-12-13                62,809              0 272,819         0            0         0
LinearRegression Z0386002 2006-12-14                78,912              0 193,908         0            0         0
LinearRegression Z0386002 2006-12-15               132,110              0  61,797         0            0         0
LinearRegression Z0386002 2006-12-16                41,914              0  19,883         0            0         0
LinearRegression Z0386002 2006-12-17                19,883              0       0         0            0         0
LinearRegression Z0646002 2006-12-11                79,934        950,120 870,185         1            0     9,501
LinearRegression Z0646002 2006-12-12               118,381              0 751,804         0            0         0
LinearRegression Z0646002 2006-12-13               176,663              0 575,141         0            0         0
LinearRegression Z0646002 2006-12-14               136,959              0 438,182         0            0         0
LinearRegression Z0646002 2006-12-15               296,893              0 141,289         0            0         0
LinearRegression Z0646002 2006-12-16                82,818              0  58,470         0            0         0
LinearRegression Z0646002 2006-12-17                58,470              0       0         0            0         0
LinearRegression Z1031001 2006-12-11                44,562        325,065 280,503         1            0     3,251
LinearRegression Z1031001 2006-12-12                39,805              0 240,698         0            0         0
LinearRegression Z1031001 2006-12-13                37,605              0 203,093         0            0         0
LinearRegression Z1031001 2006-12-14                34,834              0 168,258         0            0         0
LinearRegression Z1031001 2006-12-15               141,692              0  26,567         0            0         0
LinearRegression Z1031001 2006-12-16                16,392              0  10,175         0            0         0
LinearRegression Z1031001 2006-12-17                10,175              0       0         0            0         0
LinearRegression Z1524001 2006-12-11                62,733        662,450 599,718         1            0     6,625
LinearRegression Z1524001 2006-12-12               107,722              0 491,996         0            0         0
LinearRegression Z1524001 2006-12-13               125,411              0 366,585         0            0         0
LinearRegression Z1524001 2006-12-14               128,277              0 238,308         0            0         0
LinearRegression Z1524001 2006-12-15               153,939              0  84,369         0            0         0
LinearRegression Z1524001 2006-12-16                56,860              0  27,509         0            0         0
LinearRegression Z1524001 2006-12-17                27,509              0       0         0            0         0
LinearRegression Z0276001 2006-12-18                47,174        256,648 209,474         1            0     2,566
LinearRegression Z0276001 2006-12-19                38,096              0 171,378         0            0         0
LinearRegression Z0276001 2006-12-20                28,348              0 143,030         0            0         0
LinearRegression Z0276001 2006-12-21                32,485              0 110,544         0            0         0
LinearRegression Z0276001 2006-12-22                44,617              0  65,927         0            0         0
LinearRegression Z0276001 2006-12-23                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2006-12-24                23,603              0       0         0            0         0
LinearRegression Z0386002 2006-12-18                39,357        232,110 192,752         1            0     2,321
LinearRegression Z0386002 2006-12-19                39,474              0 153,279         0            0         0
LinearRegression Z0386002 2006-12-20                30,963              0 122,316         0            0         0
LinearRegression Z0386002 2006-12-21                25,504              0  96,812         0            0         0
LinearRegression Z0386002 2006-12-22                45,547              0  51,265         0            0         0
LinearRegression Z0386002 2006-12-23                31,382              0  19,883         0            0         0
LinearRegression Z0386002 2006-12-24                19,883              0       0         0            0         0
LinearRegression Z0646002 2006-12-18               135,391        477,976 342,585         1            0     4,780
LinearRegression Z0646002 2006-12-19                64,501              0 278,084         0            0         0
LinearRegression Z0646002 2006-12-20                53,461              0 224,622         0            0         0
LinearRegression Z0646002 2006-12-21                40,966              0 183,656         0            0         0
LinearRegression Z0646002 2006-12-22                36,726              0 146,930         0            0         0
LinearRegression Z0646002 2006-12-23                51,318              0  95,612         0            0         0
LinearRegression Z0646002 2006-12-24                95,612              0       0         0            0         0
LinearRegression Z1031001 2006-12-18                28,685         95,819  67,134         1            0       958
LinearRegression Z1031001 2006-12-19                11,924              0  55,210         0            0         0
LinearRegression Z1031001 2006-12-20                 6,803              0  48,407         0            0         0
LinearRegression Z1031001 2006-12-21                13,426              0  34,982         0            0         0
LinearRegression Z1031001 2006-12-22                11,519              0  23,463         0            0         0
LinearRegression Z1031001 2006-12-23                13,288              0  10,175         0            0         0
LinearRegression Z1031001 2006-12-24                10,175              0       0         0            0         0
LinearRegression Z1524001 2006-12-18                84,637        258,340 173,703         1            0     2,583
LinearRegression Z1524001 2006-12-19                31,206              0 142,497         0            0         0
LinearRegression Z1524001 2006-12-20                16,607              0 125,890         0            0         0
LinearRegression Z1524001 2006-12-21                22,243              0 103,647         0            0         0
LinearRegression Z1524001 2006-12-22                30,322              0  73,325         0            0         0
LinearRegression Z1524001 2006-12-23                30,979              0  42,346         0            0         0
LinearRegression Z1524001 2006-12-24                42,346              0       0         0            0         0
LinearRegression Z0276001 2006-12-25                50,138        352,847 302,710         1            0     3,528
LinearRegression Z0276001 2006-12-26                52,748              0 249,961         0            0         0
LinearRegression Z0276001 2006-12-27                46,288              0 203,674         0            0         0
LinearRegression Z0276001 2006-12-28                79,510              0 124,164         0            0         0
LinearRegression Z0276001 2006-12-29                58,237              0  65,927         0            0         0
LinearRegression Z0276001 2006-12-30                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2006-12-31                23,603              0       0         0            0         0
LinearRegression Z0386002 2006-12-25                17,685        231,548 213,863         1            0     2,315
LinearRegression Z0386002 2006-12-26                29,413              0 184,450         0            0         0
LinearRegression Z0386002 2006-12-27                35,004              0 149,447         0            0         0
LinearRegression Z0386002 2006-12-28                32,097              0 117,350         0            0         0
LinearRegression Z0386002 2006-12-29                65,793              0  51,556         0            0         0
LinearRegression Z0386002 2006-12-30                31,673              0  19,883         0            0         0
LinearRegression Z0386002 2006-12-31                19,883              0       0         0            0         0
LinearRegression Z0646002 2006-12-25                24,943        381,490 356,547         1            0     3,815
LinearRegression Z0646002 2006-12-26                61,532              0 295,015         0            0         0
LinearRegression Z0646002 2006-12-27                62,112              0 232,903         0            0         0
LinearRegression Z0646002 2006-12-28                63,265              0 169,638         0            0         0
LinearRegression Z0646002 2006-12-29                87,126              0  82,512         0            0         0
LinearRegression Z0646002 2006-12-30                41,713              0  40,799         0            0         0
LinearRegression Z0646002 2006-12-31                40,799              0       0         0            0         0
LinearRegression Z1031001 2006-12-25                20,003        148,365 128,362         1            0     1,484
LinearRegression Z1031001 2006-12-26                17,920              0 110,442         0            0         0
LinearRegression Z1031001 2006-12-27                13,769              0  96,673         0            0         0
LinearRegression Z1031001 2006-12-28                18,181              0  78,492         0            0         0
LinearRegression Z1031001 2006-12-29                55,008              0  23,484         0            0         0
LinearRegression Z1031001 2006-12-30                13,310              0  10,175         0            0         0
LinearRegression Z1031001 2006-12-31                10,175              0       0         0            0         0
LinearRegression Z1524001 2006-12-25                56,625        390,052 333,427         1            0     3,901
LinearRegression Z1524001 2006-12-26                54,997              0 278,429         0            0         0
LinearRegression Z1524001 2006-12-27                56,205              0 222,224         0            0         0
LinearRegression Z1524001 2006-12-28                82,364              0 139,860         0            0         0
LinearRegression Z1524001 2006-12-29                98,758              0  41,102         0            0         0
LinearRegression Z1524001 2006-12-30                20,823              0  20,279         0            0         0
LinearRegression Z1524001 2006-12-31                20,279              0       0         0            0         0
LinearRegression Z0276001 2007-01-01                40,712        261,956 221,244         1            0     2,620
LinearRegression Z0276001 2007-01-02                38,459              0 182,785         0            0         0
LinearRegression Z0276001 2007-01-03                31,962              0 150,823         0            0         0
LinearRegression Z0276001 2007-01-04                37,600              0 113,223         0            0         0
LinearRegression Z0276001 2007-01-05                47,296              0  65,927         0            0         0
LinearRegression Z0276001 2007-01-06                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2007-01-07                23,603              0       0         0            0         0
LinearRegression Z0386002 2007-01-01                17,716        154,035 136,319         1            0     1,540
LinearRegression Z0386002 2007-01-02                23,530              0 112,789         0            0         0
LinearRegression Z0386002 2007-01-03                22,657              0  90,133         0            0         0
LinearRegression Z0386002 2007-01-04                20,369              0  69,764         0            0         0
LinearRegression Z0386002 2007-01-05                27,669              0  42,095         0            0         0
LinearRegression Z0386002 2007-01-06                22,212              0  19,883         0            0         0
LinearRegression Z0386002 2007-01-07                19,883              0       0         0            0         0
LinearRegression Z0646002 2007-01-01                16,273        175,428 159,155         1            0     1,754
LinearRegression Z0646002 2007-01-02                32,748              0 126,407         0            0         0
LinearRegression Z0646002 2007-01-03                29,671              0  96,736         0            0         0
LinearRegression Z0646002 2007-01-04                28,520              0  68,216         0            0         0
LinearRegression Z0646002 2007-01-05                17,227              0  50,989         0            0         0
LinearRegression Z0646002 2007-01-06                30,946              0  20,043         0            0         0
LinearRegression Z0646002 2007-01-07                20,043              0       0         0            0         0
LinearRegression Z1031001 2007-01-01                15,112         74,555  59,443         1            0       746
LinearRegression Z1031001 2007-01-02                11,081              0  48,362         0            0         0
LinearRegression Z1031001 2007-01-03                 7,645              0  40,717         0            0         0
LinearRegression Z1031001 2007-01-04                10,916              0  29,801         0            0         0
LinearRegression Z1031001 2007-01-05                 8,820              0  20,981         0            0         0
LinearRegression Z1031001 2007-01-06                10,806              0  10,175         0            0         0
LinearRegression Z1031001 2007-01-07                10,175              0       0         0            0         0
LinearRegression Z1524001 2007-01-01                39,729        129,819  90,090         1            0     1,298
LinearRegression Z1524001 2007-01-02                19,836              0  70,254         0            0         0
LinearRegression Z1524001 2007-01-03                20,951              0  49,303         0            0         0
LinearRegression Z1524001 2007-01-04                14,691              0  34,613         0            0         0
LinearRegression Z1524001 2007-01-05                13,999              0  20,614         0            0         0
LinearRegression Z1524001 2007-01-06                14,439              0   6,175         0            0         0
LinearRegression Z1524001 2007-01-07                 6,175              0       0         0            0         0
LinearRegression Z0276001 2007-01-08                47,926        361,826 313,900         1            0     3,618
LinearRegression Z0276001 2007-01-09                43,559              0 270,341         0            0         0
LinearRegression Z0276001 2007-01-10                55,973              0 214,368         0            0         0
LinearRegression Z0276001 2007-01-11                86,390              0 127,977         0            0         0
LinearRegression Z0276001 2007-01-12                62,050              0  65,927         0            0         0
LinearRegression Z0276001 2007-01-13                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2007-01-14                23,603              0       0         0            0         0
LinearRegression Z0386002 2007-01-08                32,551        408,666 376,115         1            0     4,087
LinearRegression Z0386002 2007-01-09                35,196              0 340,920         0            0         0
LinearRegression Z0386002 2007-01-10                46,591              0 294,328         0            0         0
LinearRegression Z0386002 2007-01-11                66,570              0 227,759         0            0         0
LinearRegression Z0386002 2007-01-12               160,013              0  67,746         0            0         0
LinearRegression Z0386002 2007-01-13                47,863              0  19,883         0            0         0
LinearRegression Z0386002 2007-01-14                19,883              0       0         0            0         0
LinearRegression Z0646002 2007-01-08                29,429        730,663 701,233         1            0     7,307
LinearRegression Z0646002 2007-01-09                46,736              0 654,497         0            0         0
LinearRegression Z0646002 2007-01-10                75,535              0 578,963         0            0         0
LinearRegression Z0646002 2007-01-11                88,522              0 490,441         0            0         0
LinearRegression Z0646002 2007-01-12               287,527              0 202,914         0            0         0
LinearRegression Z0646002 2007-01-13               109,340              0  93,574         0            0         0
LinearRegression Z0646002 2007-01-14                93,574              0       0         0            0         0
LinearRegression Z1031001 2007-01-08                22,221        225,987 203,766         1            0     2,260
LinearRegression Z1031001 2007-01-09                19,365              0 184,401         0            0         0
LinearRegression Z1031001 2007-01-10                20,260              0 164,141         0            0         0
LinearRegression Z1031001 2007-01-11                28,146              0 135,995         0            0         0
LinearRegression Z1031001 2007-01-12               108,503              0  27,492         0            0         0
LinearRegression Z1031001 2007-01-13                17,318              0  10,175         0            0         0
LinearRegression Z1031001 2007-01-14                10,175              0       0         0            0         0
LinearRegression Z1524001 2007-01-08                42,250        514,821 472,571         1            0     5,148
LinearRegression Z1524001 2007-01-09                39,686              0 432,884         0            0         0
LinearRegression Z1524001 2007-01-10                55,304              0 377,580         0            0         0
LinearRegression Z1524001 2007-01-11                94,625              0 282,955         0            0         0
LinearRegression Z1524001 2007-01-12               193,791              0  89,164         0            0         0
LinearRegression Z1524001 2007-01-13                56,514              0  32,650         0            0         0
LinearRegression Z1524001 2007-01-14                32,650              0       0         0            0         0
LinearRegression Z0276001 2007-01-15                64,901        285,552 220,651         1            0     2,856
LinearRegression Z0276001 2007-01-16                48,816              0 171,834         0            0         0
LinearRegression Z0276001 2007-01-17                34,906              0 136,928         0            0         0
LinearRegression Z0276001 2007-01-18                29,514              0 107,414         0            0         0
LinearRegression Z0276001 2007-01-19                41,487              0  65,927         0            0         0
LinearRegression Z0276001 2007-01-20                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2007-01-21                23,603              0       0         0            0         0
LinearRegression Z0386002 2007-01-15                73,113        287,829 214,716         1            0     2,878
LinearRegression Z0386002 2007-01-16                51,795              0 162,921         0            0         0
LinearRegression Z0386002 2007-01-17                38,607              0 124,314         0            0         0
LinearRegression Z0386002 2007-01-18                32,279              0  92,035         0            0         0
LinearRegression Z0386002 2007-01-19                43,973              0  48,062         0            0         0
LinearRegression Z0386002 2007-01-20                28,179              0  19,883         0            0         0
LinearRegression Z0386002 2007-01-21                19,883              0       0         0            0         0
LinearRegression Z0646002 2007-01-15               138,210        621,057 482,846         1            0     6,211
LinearRegression Z0646002 2007-01-16               113,947              0 368,899         0            0         0
LinearRegression Z0646002 2007-01-17               136,630              0 232,270         0            0         0
LinearRegression Z0646002 2007-01-18                78,778              0 153,492         0            0         0
LinearRegression Z0646002 2007-01-19                89,901              0  63,590         0            0         0
LinearRegression Z0646002 2007-01-20                36,931              0  26,660         0            0         0
LinearRegression Z0646002 2007-01-21                26,660              0       0         0            0         0
LinearRegression Z1031001 2007-01-15                38,093        130,708  92,615         1            0     1,307
LinearRegression Z1031001 2007-01-16                32,824              0  59,791         0            0         0
LinearRegression Z1031001 2007-01-17                15,788              0  44,002         0            0         0
LinearRegression Z1031001 2007-01-18                15,822              0  28,181         0            0         0
LinearRegression Z1031001 2007-01-19                 7,026              0  21,155         0            0         0
LinearRegression Z1031001 2007-01-20                10,981              0  10,175         0            0         0
LinearRegression Z1031001 2007-01-21                10,175              0       0         0            0         0
LinearRegression Z1524001 2007-01-15                64,955        348,097 283,141         1            0     3,481
LinearRegression Z1524001 2007-01-16                70,768              0 212,373         0            0         0
LinearRegression Z1524001 2007-01-17                66,858              0 145,515         0            0         0
LinearRegression Z1524001 2007-01-18                48,635              0  96,881         0            0         0
LinearRegression Z1524001 2007-01-19                59,523              0  37,358         0            0         0
LinearRegression Z1524001 2007-01-20                23,251              0  14,107         0            0         0
LinearRegression Z1524001 2007-01-21                14,107              0       0         0            0         0
LinearRegression Z0276001 2007-01-22                44,699        307,052 262,352         1            0     3,071
LinearRegression Z0276001 2007-01-23                45,233              0 217,120         0            0         0
LinearRegression Z0276001 2007-01-24                42,547              0 174,572         0            0         0
LinearRegression Z0276001 2007-01-25                57,433              0 117,139         0            0         0
LinearRegression Z0276001 2007-01-26                51,212              0  65,927         0            0         0
LinearRegression Z0276001 2007-01-27                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2007-01-28                23,603              0       0         0            0         0
LinearRegression Z0386002 2007-01-22                27,396        220,230 192,835         1            0     2,202
LinearRegression Z0386002 2007-01-23                36,288              0 156,547         0            0         0
LinearRegression Z0386002 2007-01-24                33,647              0 122,900         0            0         0
LinearRegression Z0386002 2007-01-25                26,613              0  96,287         0            0         0
LinearRegression Z0386002 2007-01-26                45,819              0  50,467         0            0         0
LinearRegression Z0386002 2007-01-27                30,584              0  19,883         0            0         0
LinearRegression Z0386002 2007-01-28                19,883              0       0         0            0         0
LinearRegression Z0646002 2007-01-22                50,440        415,336 364,896         1            0     4,153
LinearRegression Z0646002 2007-01-23                51,854              0 313,042         0            0         0
LinearRegression Z0646002 2007-01-24                45,928              0 267,114         0            0         0
LinearRegression Z0646002 2007-01-25                53,048              0 214,065         0            0         0
LinearRegression Z0646002 2007-01-26                87,783              0 126,282         0            0         0
LinearRegression Z0646002 2007-01-27                59,020              0  67,262         0            0         0
LinearRegression Z0646002 2007-01-28                67,262              0       0         0            0         0
LinearRegression Z1031001 2007-01-22                22,516         98,254  75,738         1            0       983
LinearRegression Z1031001 2007-01-23                17,120              0  58,618         0            0         0
LinearRegression Z1031001 2007-01-24                 9,640              0  48,978         0            0         0
LinearRegression Z1031001 2007-01-25                16,222              0  32,755         0            0         0
LinearRegression Z1031001 2007-01-26                 9,658              0  23,097         0            0         0
LinearRegression Z1031001 2007-01-27                12,923              0  10,175         0            0         0
LinearRegression Z1031001 2007-01-28                10,175              0       0         0            0         0
LinearRegression Z1524001 2007-01-22                45,553        356,265 310,712         1            0     3,563
LinearRegression Z1524001 2007-01-23                45,000              0 265,713         0            0         0
LinearRegression Z1524001 2007-01-24                39,025              0 226,687         0            0         0
LinearRegression Z1524001 2007-01-25                49,805              0 176,882         0            0         0
LinearRegression Z1524001 2007-01-26                78,992              0  97,890         0            0         0
LinearRegression Z1524001 2007-01-27                59,492              0  38,398         0            0         0
LinearRegression Z1524001 2007-01-28                38,398              0       0         0            0         0
LinearRegression Z0276001 2007-01-29                48,366        289,155 240,788         1            0     2,892
LinearRegression Z0276001 2007-01-30                44,329              0 196,459         0            0         0
LinearRegression Z0276001 2007-01-31                40,787              0 155,672         0            0         0
LinearRegression Z0276001 2007-02-01                40,049              0 115,623         0            0         0
LinearRegression Z0276001 2007-02-02                49,696              0  65,927         0            0         0
LinearRegression Z0276001 2007-02-03                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2007-02-04                23,603              0       0         0            0         0
LinearRegression Z0386002 2007-01-29                31,882        206,469 174,586         1            0     2,065
LinearRegression Z0386002 2007-01-30                31,805              0 142,782         0            0         0
LinearRegression Z0386002 2007-01-31                27,998              0 114,784         0            0         0
LinearRegression Z0386002 2007-02-01                25,867              0  88,917         0            0         0
LinearRegression Z0386002 2007-02-02                40,884              0  48,033         0            0         0
LinearRegression Z0386002 2007-02-03                28,150              0  19,883         0            0         0
LinearRegression Z0386002 2007-02-04                19,883              0       0         0            0         0
LinearRegression Z0646002 2007-01-29               105,451        303,874 198,423         1            0     3,039
LinearRegression Z0646002 2007-01-30                49,454              0 148,969         0            0         0
LinearRegression Z0646002 2007-01-31                45,716              0 103,252         0            0         0
LinearRegression Z0646002 2007-02-01                38,074              0  65,178         0            0         0
LinearRegression Z0646002 2007-02-02                31,283              0  33,896         0            0         0
LinearRegression Z0646002 2007-02-03                19,916              0  13,979         0            0         0
LinearRegression Z0646002 2007-02-04                13,979              0       0         0            0         0
LinearRegression Z1031001 2007-01-29                27,941        104,088  76,147         1            0     1,041
LinearRegression Z1031001 2007-01-30                17,226              0  58,921         0            0         0
LinearRegression Z1031001 2007-01-31                13,404              0  45,517         0            0         0
LinearRegression Z1031001 2007-02-01                13,487              0  32,030         0            0         0
LinearRegression Z1031001 2007-02-02                11,010              0  21,020         0            0         0
LinearRegression Z1031001 2007-02-03                10,845              0  10,175         0            0         0
LinearRegression Z1031001 2007-02-04                10,175              0       0         0            0         0
LinearRegression Z1524001 2007-01-29                51,198        218,044 166,846         1            0     2,180
LinearRegression Z1524001 2007-01-30                34,703              0 132,144         0            0         0
LinearRegression Z1524001 2007-01-31                35,628              0  96,516         0            0         0
LinearRegression Z1524001 2007-02-01                30,006              0  66,509         0            0         0
LinearRegression Z1524001 2007-02-02                34,807              0  31,702         0            0         0
LinearRegression Z1524001 2007-02-03                18,311              0  13,391         0            0         0
LinearRegression Z1524001 2007-02-04                13,391              0       0         0            0         0
LinearRegression Z0276001 2007-02-05                37,796        279,980 242,184         1            0     2,800
LinearRegression Z0276001 2007-02-06                40,188              0 201,995         0            0         0
LinearRegression Z0276001 2007-02-07                38,259              0 163,736         0            0         0
LinearRegression Z0276001 2007-02-08                46,262              0 117,474         0            0         0
LinearRegression Z0276001 2007-02-09                51,547              0  65,927         0            0         0
LinearRegression Z0276001 2007-02-10                42,324              0  23,603         0            0         0
LinearRegression Z0276001 2007-02-11                23,603              0       0         0            0         0
LinearRegression Z0386002 2007-02-05                14,783        187,734 172,951         1            0     1,877
LinearRegression Z0386002 2007-02-06                23,474              0 149,477         0            0         0
LinearRegression Z0386002 2007-02-07                28,323              0 121,154         0            0         0
LinearRegression Z0386002 2007-02-08                26,103              0  95,050         0            0         0
LinearRegression Z0386002 2007-02-09                44,270              0  50,780         0            0         0
LinearRegression Z0386002 2007-02-10                30,897              0  19,883         0            0         0
LinearRegression Z0386002 2007-02-11                19,883              0       0         0            0         0
LinearRegression Z0646002 2007-02-05                15,127        303,672 288,545         1            0     3,037
LinearRegression Z0646002 2007-02-06                33,542              0 255,003         0            0         0
LinearRegression Z0646002 2007-02-07                37,129              0 217,873         0            0         0
LinearRegression Z0646002 2007-02-08                40,460              0 177,413         0            0         0
LinearRegression Z0646002 2007-02-09                88,579              0  88,834         0            0         0
LinearRegression Z0646002 2007-02-10                45,810              0  43,025         0            0         0
LinearRegression Z0646002 2007-02-11                43,025              0       0         0            0         0
LinearRegression Z1031001 2007-02-05                14,614        103,142  88,528         1            0     1,031
LinearRegression Z1031001 2007-02-06                13,227              0  75,301         0            0         0
LinearRegression Z1031001 2007-02-07                11,961              0  63,339         0            0         0
LinearRegression Z1031001 2007-02-08                15,283              0  48,057         0            0         0
LinearRegression Z1031001 2007-02-09                24,769              0  23,288         0            0         0
LinearRegression Z1031001 2007-02-10                13,114              0  10,175         0            0         0
LinearRegression Z1031001 2007-02-11                10,175              0       0         0            0         0
LinearRegression Z1524001 2007-02-05                28,160        226,642 198,482         1            0     2,266
LinearRegression Z1524001 2007-02-06                19,355              0 179,127         0            0         0
LinearRegression Z1524001 2007-02-07                28,241              0 150,886         0            0         0
LinearRegression Z1524001 2007-02-08                30,010              0 120,876         0            0         0
LinearRegression Z1524001 2007-02-09                64,167              0  56,709         0            0         0
LinearRegression Z1524001 2007-02-10                34,404              0  22,305         0            0         0
LinearRegression Z1524001 2007-02-11                22,305              0       0         0            0         0
LinearRegression Z0276001 2007-02-12                55,354        345,940 290,586         1            0     3,459
LinearRegression Z0276001 2007-02-13                49,868              0 240,718         0            0         0
