"ATM_ID,""ATM_NUMBER"",""DATE"",""ATM_WITHDRWLS"",""ATM_WITHDRWLS_SCALED"",""DAY_OF_WEEK"",""DAY_IN_MONTH"",""MONTH"",""YEAR"",""ATM_WITHDRWLS_1WEEKAGO"",""ATM_WITHDRWLS_2WEEKAGO"",""AVG_ATM_WITHDRW_PREVMONTH"",""FIRSTWORKDAY"",""LASTWORKDAY"",""IsSaturday"",""IsSunday"",""HOLIDAY"""
"Z1031001,""3"",""30/01/2008"",""10220"",""0.03"",""4"",""30"",""1"",""2008"",""49590"",""11610"",""35164.839"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""30/01/2008"",""25040"",""0.07"",""4"",""30"",""1"",""2008"",""202585"",""45445"",""70757.258"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""30/01/2008"",""16320"",""0.05"",""4"",""30"",""1"",""2008"",""73535"",""13730"",""49364.032"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""29/01/2008"",""83090"",""0.24"",""3"",""29"",""1"",""2008"",""227240"",""59160"",""124110.323"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""29/01/2008"",""64680"",""0.19"",""3"",""29"",""1"",""2008"",""153670"",""60880"",""71878.548"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""29/01/2008"",""12230"",""0.04"",""3"",""29"",""1"",""2008"",""66440"",""14440"",""35521.613"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""29/01/2008"",""57825"",""0.17"",""3"",""29"",""1"",""2008"",""204150"",""48330"",""70800.645"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""29/01/2008"",""24930"",""0.07"",""3"",""29"",""1"",""2008"",""88470"",""25820"",""48898.548"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""28/01/2008"",""159830"",""0.47"",""2"",""28"",""1"",""2008"",""252940"",""82930"",""124087.258"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""28/01/2008"",""119080"",""0.35"",""2"",""28"",""1"",""2008"",""137200"",""64860"",""71493.871"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""28/01/2008"",""35010"",""0.1"",""2"",""28"",""1"",""2008"",""95930"",""12860"",""35153.226"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""28/01/2008"",""106435"",""0.31"",""2"",""28"",""1"",""2008"",""274285"",""29055"",""71678.065"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""28/01/2008"",""61375"",""0.18"",""2"",""28"",""1"",""2008"",""139685"",""7025"",""48605"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""27/01/2008"",""44430"",""0.13"",""1"",""27"",""1"",""2008"",""113390"",""23750"",""124286.29"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""27/01/2008"",""0"",""0"",""1"",""27"",""1"",""2008"",""49750"",""24400"",""72178.387"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""27/01/2008"",""18970"",""0.06"",""1"",""27"",""1"",""2008"",""26545"",""1850"",""35545.161"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""27/01/2008"",""54425"",""0.16"",""1"",""27"",""1"",""2008"",""84985"",""17650"",""73626.613"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""27/01/2008"",""23785"",""0.07"",""1"",""27"",""1"",""2008"",""38120"",""0"",""49662.903"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""26/01/2008"",""150150"",""0.44"",""7"",""26"",""1"",""2008"",""165030"",""62230"",""123750.484"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""26/01/2008"",""106560"",""0.31"",""7"",""26"",""1"",""2008"",""82925"",""37410"",""71295.968"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""26/01/2008"",""37750"",""0.11"",""7"",""26"",""1"",""2008"",""42180"",""3580"",""35397.742"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""26/01/2008"",""164325"",""0.48"",""7"",""26"",""1"",""2008"",""192440"",""17955"",""73264.032"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""26/01/2008"",""50305"",""0.15"",""7"",""26"",""1"",""2008"",""48600"",""7440"",""49047.419"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""25/01/2008"",""262860"",""0.77"",""6"",""25"",""1"",""2008"",""179810"",""66890"",""123837.419"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""25/01/2008"",""164120"",""0.48"",""6"",""25"",""1"",""2008"",""134420"",""65370"",""72368.226"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""25/01/2008"",""116110"",""0.34"",""6"",""25"",""1"",""2008"",""65385"",""5010"",""35722.903"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""25/01/2008"",""263265"",""0.77"",""6"",""25"",""1"",""2008"",""221550"",""29835"",""72703.548"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""25/01/2008"",""164130"",""0.48"",""6"",""25"",""1"",""2008"",""81685"",""4675"",""49783.871"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""24/01/2008"",""185160"",""0.54"",""5"",""24"",""1"",""2008"",""228860"",""104260"",""124784.194"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""24/01/2008"",""117260"",""0.34"",""5"",""24"",""1"",""2008"",""116090"",""51260"",""72219.677"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""24/01/2008"",""65130"",""0.19"",""5"",""24"",""1"",""2008"",""48180"",""14660"",""35776.129"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""24/01/2008"",""193320"",""0.57"",""5"",""24"",""1"",""2008"",""201855"",""41190"",""72846.935"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""24/01/2008"",""79960"",""0.23"",""5"",""24"",""1"",""2008"",""52275"",""20430"",""49783.71"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""23/01/2008"",""165880"",""0.49"",""4"",""23"",""1"",""2008"",""69450"",""102500"",""125740.645"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""23/01/2008"",""136060"",""0.4"",""4"",""23"",""1"",""2008"",""49870"",""51260"",""73122.258"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""23/01/2008"",""49590"",""0.15"",""4"",""23"",""1"",""2008"",""11610"",""7350"",""35974.194"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""23/01/2008"",""202585"",""0.59"",""4"",""23"",""1"",""2008"",""45445"",""45060"",""74028.065"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""23/01/2008"",""73535"",""0.22"",""4"",""23"",""1"",""2008"",""13730"",""33200"",""50171.129"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""22/01/2008"",""227240"",""0.66"",""3"",""22"",""1"",""2008"",""59160"",""187970"",""127263.065"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""22/01/2008"",""153670"",""0.45"",""3"",""22"",""1"",""2008"",""60880"",""100760"",""73851.129"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""22/01/2008"",""66440"",""0.19"",""3"",""22"",""1"",""2008"",""14440"",""16220"",""36412.258"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""22/01/2008"",""204150"",""0.6"",""3"",""22"",""1"",""2008"",""48330"",""50270"",""75372.581"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""22/01/2008"",""88470"",""0.26"",""3"",""22"",""1"",""2008"",""25820"",""41970"",""50605.806"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""21/01/2008"",""252940"",""0.74"",""2"",""21"",""1"",""2008"",""82930"",""271820"",""129447.581"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""21/01/2008"",""137200"",""0.4"",""2"",""21"",""1"",""2008"",""64860"",""186555"",""76055.484"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""21/01/2008"",""95930"",""0.28"",""2"",""21"",""1"",""2008"",""12860"",""34930"",""37313.548"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""21/01/2008"",""274285"",""0.8"",""2"",""21"",""1"",""2008"",""29055"",""126240"",""78901.452"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""21/01/2008"",""139685"",""0.41"",""2"",""21"",""1"",""2008"",""7025"",""140820"",""51516.29"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""20/01/2008"",""113390"",""0.33"",""1"",""20"",""1"",""2008"",""23750"",""0"",""135112.581"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""20/01/2008"",""49750"",""0.15"",""1"",""20"",""1"",""2008"",""24400"",""0"",""79356.613"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""20/01/2008"",""26545"",""0.08"",""1"",""20"",""1"",""2008"",""1850"",""10690"",""40550"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""20/01/2008"",""84985"",""0.25"",""1"",""20"",""1"",""2008"",""17650"",""0"",""83733.226"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""20/01/2008"",""38120"",""0.11"",""1"",""20"",""1"",""2008"",""0"",""76020"",""56092.419"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""19/01/2008"",""165030"",""0.48"",""7"",""19"",""1"",""2008"",""62230"",""236100"",""137171.29"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""19/01/2008"",""82925"",""0.24"",""7"",""19"",""1"",""2008"",""37410"",""114320"",""77194.032"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""19/01/2008"",""42180"",""0.12"",""7"",""19"",""1"",""2008"",""3580"",""28910"",""41899.032"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""19/01/2008"",""192440"",""0.56"",""7"",""19"",""1"",""2008"",""17955"",""56880"",""82686.774"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""19/01/2008"",""48600"",""0.14"",""7"",""19"",""1"",""2008"",""7440"",""107315"",""57385"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""18/01/2008"",""179810"",""0.53"",""6"",""18"",""1"",""2008"",""66890"",""255140"",""139449.677"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""18/01/2008"",""134420"",""0.39"",""6"",""18"",""1"",""2008"",""65370"",""115815"",""76850.323"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""18/01/2008"",""65385"",""0.19"",""6"",""18"",""1"",""2008"",""5010"",""42190"",""42695.161"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""18/01/2008"",""221550"",""0.65"",""6"",""18"",""1"",""2008"",""29835"",""71255"",""83474.194"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""18/01/2008"",""81685"",""0.24"",""6"",""18"",""1"",""2008"",""4675"",""68520"",""58421.935"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""17/01/2008"",""228860"",""0.67"",""5"",""17"",""1"",""2008"",""104260"",""217360"",""140362.097"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""17/01/2008"",""116090"",""0.34"",""5"",""17"",""1"",""2008"",""51260"",""95780"",""77424.677"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""17/01/2008"",""48180"",""0.14"",""5"",""17"",""1"",""2008"",""14660"",""28470"",""43649.677"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""17/01/2008"",""201855"",""0.59"",""5"",""17"",""1"",""2008"",""41190"",""61405"",""86350.806"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""17/01/2008"",""52275"",""0.15"",""5"",""17"",""1"",""2008"",""20430"",""53925"",""59216.452"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""16/01/2008"",""69450"",""0.2"",""4"",""16"",""1"",""2008"",""102500"",""141290"",""147963.226"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""16/01/2008"",""49870"",""0.15"",""4"",""16"",""1"",""2008"",""51260"",""77985"",""80260.161"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""16/01/2008"",""11610"",""0.03"",""4"",""16"",""1"",""2008"",""7350"",""15030"",""45110.645"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""16/01/2008"",""45445"",""0.13"",""4"",""16"",""1"",""2008"",""45060"",""44090"",""92582.419"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""16/01/2008"",""13730"",""0.04"",""4"",""16"",""1"",""2008"",""33200"",""60365"",""61137.258"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""15/01/2008"",""59160"",""0.17"",""3"",""15"",""1"",""2008"",""187970"",""151390"",""154500.806"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""15/01/2008"",""60880"",""0.18"",""3"",""15"",""1"",""2008"",""100760"",""50700"",""83705.645"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""15/01/2008"",""14440"",""0.04"",""3"",""15"",""1"",""2008"",""16220"",""7540"",""47757.097"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""15/01/2008"",""48330"",""0.14"",""3"",""15"",""1"",""2008"",""50270"",""42460"",""99210"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""15/01/2008"",""25820"",""0.08"",""3"",""15"",""1"",""2008"",""41970"",""24030"",""64222.581"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""14/01/2008"",""82930"",""0.24"",""2"",""14"",""1"",""2008"",""271820"",""49810"",""158041.452"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""14/01/2008"",""64860"",""0.19"",""2"",""14"",""1"",""2008"",""186555"",""56830"",""85745.161"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""14/01/2008"",""12860"",""0.04"",""2"",""14"",""1"",""2008"",""34930"",""12560"",""49284.677"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""14/01/2008"",""29055"",""0.09"",""2"",""14"",""1"",""2008"",""126240"",""36975"",""106282.581"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""14/01/2008"",""7025"",""0.02"",""2"",""14"",""1"",""2008"",""140820"",""13610"",""65010.323"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""13/01/2008"",""23750"",""0.07"",""1"",""13"",""1"",""2008"",""0"",""37610"",""161499.194"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""13/01/2008"",""24400"",""0.07"",""1"",""13"",""1"",""2008"",""0"",""16050"",""88599.516"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""13/01/2008"",""1850"",""0.01"",""1"",""13"",""1"",""2008"",""10690"",""3850"",""51049.194"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""13/01/2008"",""17650"",""0.05"",""1"",""13"",""1"",""2008"",""0"",""12500"",""111558.548"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""13/01/2008"",""0"",""0"",""1"",""13"",""1"",""2008"",""76020"",""3560"",""65611.613"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""12/01/2008"",""62230"",""0.18"",""7"",""12"",""1"",""2008"",""236100"",""58360"",""156624.677"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""12/01/2008"",""37410"",""0.11"",""7"",""12"",""1"",""2008"",""114320"",""35150"",""84647.742"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""12/01/2008"",""3580"",""0.01"",""7"",""12"",""1"",""2008"",""28910"",""7330"",""46004.516"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""12/01/2008"",""17955"",""0.05"",""7"",""12"",""1"",""2008"",""56880"",""31040"",""106419.839"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""12/01/2008"",""7440"",""0.02"",""7"",""12"",""1"",""2008"",""107315"",""8050"",""60403.548"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""11/01/2008"",""66890"",""0.2"",""6"",""11"",""1"",""2008"",""255140"",""85780"",""150537.258"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""11/01/2008"",""65370"",""0.19"",""6"",""11"",""1"",""2008"",""115815"",""58680"",""80365"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""11/01/2008"",""5010"",""0.01"",""6"",""11"",""1"",""2008"",""42190"",""14340"",""40746.452"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""11/01/2008"",""29835"",""0.09"",""6"",""11"",""1"",""2008"",""71255"",""36730"",""104327.097"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""11/01/2008"",""4675"",""0.01"",""6"",""11"",""1"",""2008"",""68520"",""16575"",""55752.419"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""10/01/2008"",""104260"",""0.31"",""5"",""10"",""1"",""2008"",""217360"",""82980"",""147111.452"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""10/01/2008"",""51260"",""0.15"",""5"",""10"",""1"",""2008"",""95780"",""53920"",""78473.226"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""10/01/2008"",""14660"",""0.04"",""5"",""10"",""1"",""2008"",""28470"",""14230"",""37231.613"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""10/01/2008"",""41190"",""0.12"",""5"",""10"",""1"",""2008"",""61405"",""52600"",""103983.548"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""10/01/2008"",""20430"",""0.06"",""5"",""10"",""1"",""2008"",""53925"",""13995"",""51286.29"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""09/01/2008"",""102500"",""0.3"",""4"",""9"",""1"",""2008"",""141290"",""106450"",""145717.581"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""09/01/2008"",""51260"",""0.15"",""4"",""9"",""1"",""2008"",""77985"",""67040"",""78546.452"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""09/01/2008"",""7350"",""0.02"",""4"",""9"",""1"",""2008"",""15030"",""16790"",""36260.968"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""09/01/2008"",""45060"",""0.13"",""4"",""9"",""1"",""2008"",""44090"",""65875"",""100776.452"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""09/01/2008"",""33200"",""0.1"",""4"",""9"",""1"",""2008"",""60365"",""25750"",""50307.258"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""08/01/2008"",""187970"",""0.55"",""3"",""8"",""1"",""2008"",""151390"",""127010"",""139899.516"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""08/01/2008"",""100760"",""0.29"",""3"",""8"",""1"",""2008"",""50700"",""89010"",""76511.935"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""08/01/2008"",""16220"",""0.05"",""3"",""8"",""1"",""2008"",""7540"",""24700"",""34523.871"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""08/01/2008"",""50270"",""0.15"",""3"",""8"",""1"",""2008"",""42460"",""86895"",""94438.548"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""08/01/2008"",""41970"",""0.12"",""3"",""8"",""1"",""2008"",""24030"",""35800"",""47843.71"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""07/01/2008"",""271820"",""0.8"",""2"",""7"",""1"",""2008"",""49810"",""167110"",""136809.194"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""07/01/2008"",""186555"",""0.55"",""2"",""7"",""1"",""2008"",""56830"",""102360"",""75084.355"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""07/01/2008"",""34930"",""0.1"",""2"",""7"",""1"",""2008"",""12560"",""37060"",""33805.161"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""07/01/2008"",""126240"",""0.37"",""2"",""7"",""1"",""2008"",""36975"",""153825"",""88755.968"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""07/01/2008"",""140820"",""0.41"",""2"",""7"",""1"",""2008"",""13610"",""71000"",""45725.968"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""06/01/2008"",""0"",""0"",""1"",""6"",""1"",""2008"",""37610"",""0"",""137540.968"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""06/01/2008"",""0"",""0"",""1"",""6"",""1"",""2008"",""16050"",""40760"",""75167.097"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""06/01/2008"",""10690"",""0.03"",""1"",""6"",""1"",""2008"",""3850"",""23240"",""33910.968"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""06/01/2008"",""0"",""0"",""1"",""6"",""1"",""2008"",""12500"",""5135"",""88445"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""06/01/2008"",""76020"",""0.22"",""1"",""6"",""1"",""2008"",""3560"",""23475"",""45621.129"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""05/01/2008"",""236100"",""0.69"",""7"",""5"",""1"",""2008"",""58360"",""45040"",""136533.226"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""05/01/2008"",""114320"",""0.33"",""7"",""5"",""1"",""2008"",""35150"",""32610"",""74225.806"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""05/01/2008"",""28910"",""0.08"",""7"",""5"",""1"",""2008"",""7330"",""12240"",""33635.484"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""05/01/2008"",""56880"",""0.17"",""7"",""5"",""1"",""2008"",""31040"",""22925"",""88227.581"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""05/01/2008"",""107315"",""0.31"",""7"",""5"",""1"",""2008"",""8050"",""14140"",""45451.129"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""04/01/2008"",""255140"",""0.75"",""6"",""4"",""1"",""2008"",""85780"",""52260"",""136082.742"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""04/01/2008"",""115815"",""0.34"",""6"",""4"",""1"",""2008"",""58680"",""32775"",""73244.516"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""04/01/2008"",""42190"",""0.12"",""6"",""4"",""1"",""2008"",""14340"",""13455"",""33568.387"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""04/01/2008"",""71255"",""0.21"",""6"",""4"",""1"",""2008"",""36730"",""0"",""87523.71"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""04/01/2008"",""68520"",""0.2"",""6"",""4"",""1"",""2008"",""16575"",""24285"",""45260.968"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""03/01/2008"",""217360"",""0.64"",""5"",""3"",""1"",""2008"",""82980"",""46440"",""135663.387"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""03/01/2008"",""95780"",""0.28"",""5"",""3"",""1"",""2008"",""53920"",""33805"",""72632.581"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""03/01/2008"",""28470"",""0.08"",""5"",""3"",""1"",""2008"",""14230"",""18920"",""33572.903"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""03/01/2008"",""61405"",""0.18"",""5"",""3"",""1"",""2008"",""52600"",""53775"",""87669.677"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""03/01/2008"",""53925"",""0.16"",""5"",""3"",""1"",""2008"",""13995"",""23140"",""45726.452"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""02/01/2008"",""141290"",""0.41"",""4"",""2"",""1"",""2008"",""106450"",""235900"",""137197.581"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""02/01/2008"",""77985"",""0.23"",""4"",""2"",""1"",""2008"",""67040"",""134625"",""74037.419"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""02/01/2008"",""15030"",""0.04"",""4"",""2"",""1"",""2008"",""16790"",""183995"",""33946.129"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""02/01/2008"",""44090"",""0.13"",""4"",""2"",""1"",""2008"",""65875"",""253800"",""88534.839"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""02/01/2008"",""60365"",""0.18"",""4"",""2"",""1"",""2008"",""25750"",""205545"",""46060.645"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""01/01/2008"",""151390"",""0.44"",""3"",""1"",""1"",""2008"",""127010"",""338320"",""137883.548"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""01/01/2008"",""50700"",""0.15"",""3"",""1"",""1"",""2008"",""89010"",""198955"",""75249.355"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""01/01/2008"",""7540"",""0.02"",""3"",""1"",""1"",""2008"",""24700"",""200680"",""34526.129"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""01/01/2008"",""42460"",""0.12"",""3"",""1"",""1"",""2008"",""86895"",""153430"",""89538.871"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""01/01/2008"",""24030"",""0.07"",""3"",""1"",""1"",""2008"",""35800"",""188080"",""47362.258"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""31/12/2007"",""49810"",""0.15"",""2"",""31"",""12"",""2007"",""167110"",""248020"",""138222.903"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""31/12/2007"",""56830"",""0.17"",""2"",""31"",""12"",""2007"",""102360"",""130605"",""74481.774"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""31/12/2007"",""12560"",""0.04"",""2"",""31"",""12"",""2007"",""37060"",""142970"",""34475.484"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""31/12/2007"",""36975"",""0.11"",""2"",""31"",""12"",""2007"",""153825"",""116930"",""89234.355"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""31/12/2007"",""13610"",""0.04"",""2"",""31"",""12"",""2007"",""71000"",""173765"",""47832.097"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""30/12/2007"",""37610"",""0.11"",""1"",""30"",""12"",""2007"",""0"",""133280"",""141344.032"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""30/12/2007"",""16050"",""0.05"",""1"",""30"",""12"",""2007"",""40760"",""53390"",""77105.161"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""30/12/2007"",""3850"",""0.01"",""1"",""30"",""12"",""2007"",""23240"",""43900"",""36240"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""30/12/2007"",""12500"",""0.04"",""1"",""30"",""12"",""2007"",""5135"",""147030"",""89833.871"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""30/12/2007"",""3560"",""0.01"",""1"",""30"",""12"",""2007"",""23475"",""44140"",""50745.161"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""29/12/2007"",""58360"",""0.17"",""7"",""29"",""12"",""2007"",""45040"",""226370"",""137209.516"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""29/12/2007"",""35150"",""0.1"",""7"",""29"",""12"",""2007"",""32610"",""99590"",""73863.871"",""0"",""1"",""0"",""1"",""0"""
