ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Out_of_Cash,Day_Cost
Z0386002,2006-10-15,24032.796760287234,0.0,19613143.709676355,0,0.0
Z0646002,2006-10-15,30642.400638534884,0.0,19426541.8728207,0,0.0
Z1031001,2006-10-15,10233.4844706822,0.0,19868677.766020104,0,0.0
Z1524001,2006-10-15,29735.463988256743,0.0,19643498.85485481,0,0.0
Z0276001,2006-10-16,93450.98215250522,311824.2772416398,19906549.017847493,0,3118.242772416398
Z0386002,2006-10-16,107537.0599324216,386856.2903236449,19892462.940067578,0,3868.5629032364486
Z0646002,2006-10-16,81215.205160793,573458.1271792985,19918784.794839207,0,5734.581271792986
Z1031001,2006-10-16,88652.08173578221,131322.2339798957,19911347.918264218,0,1313.2223397989571
Z1524001,2006-10-16,91050.0859997173,356501.145145189,19908949.914000284,0,3565.01145145189
Z0276001,2006-10-17,44314.00156006766,0.0,19862235.016287427,0,0.0
Z0386002,2006-10-17,82898.56698532577,0.0,19809564.373082254,0,0.0
Z0646002,2006-10-17,106052.05729486934,0.0,19812732.73754434,0,0.0
Z1031001,2006-10-17,44746.37863793212,0.0,19866601.539626285,0,0.0
Z1524001,2006-10-17,57367.307617280065,0.0,19851582.606383003,0,0.0
Z0276001,2006-10-18,32706.747044867185,0.0,19829528.26924256,0,0.0
Z0386002,2006-10-18,49759.11489928979,0.0,19759805.258182965,0,0.0
Z0646002,2006-10-18,96188.95519426819,0.0,19716543.78235007,0,0.0
Z1031001,2006-10-18,22608.546092884604,0.0,19843992.993533403,0,0.0
Z1524001,2006-10-18,73905.77737177568,0.0,19777676.829011228,0,0.0
Z0276001,2006-10-19,26287.834841214622,0.0,19803240.434401345,0,0.0
Z0386002,2006-10-19,29150.868428432073,0.0,19730654.389754534,0,0.0
Z0646002,2006-10-19,43444.87786017178,0.0,19673098.904489897,0,0.0
Z1031001,2006-10-19,16372.629488174689,0.0,19827620.36404523,0,0.0
Z1524001,2006-10-19,21936.148889358574,0.0,19755740.68012187,0,0.0
Z0276001,2006-10-20,26395.672189577865,0.0,19776844.762211766,0,0.0
Z0386002,2006-10-20,32782.69355790565,0.0,19697871.696196627,0,0.0
Z0646002,2006-10-20,50117.310254623546,0.0,19622981.594235275,0,0.0
Z1031001,2006-10-20,9461.743838793689,0.0,19818158.620206434,0,0.0
Z1524001,2006-10-20,25032.18908447672,0.0,19730708.49103739,0,0.0
Z0276001,2006-10-21,23770.615034112845,0.0,19753074.14717765,0,0.0
Z0386002,2006-10-21,22860.563682243752,0.0,19675011.132514384,0,0.0
Z0646002,2006-10-21,23682.44292849898,0.0,19599299.151306774,0,0.0
Z1031001,2006-10-21,8749.236201971553,0.0,19809409.384004463,0,0.0
Z1524001,2006-10-21,14436.711179220078,0.0,19716271.779858172,0,0.0
Z0276001,2006-10-22,14010.06880381655,0.0,19739064.078373834,0,0.0
Z0386002,2006-10-22,9649.494135850826,0.0,19665361.638378534,0,0.0
Z0646002,2006-10-22,13361.47557140193,0.0,19585937.675735373,0,0.0
Z1031001,2006-10-22,6309.214778382894,0.0,19803100.16922608,0,0.0
Z1524001,2006-10-22,9410.69730173947,0.0,19706861.082556434,0,0.0
Z0276001,2006-10-23,45539.16057795468,260935.9216261655,19954460.839422047,0,2609.359216261655
Z0386002,2006-10-23,76165.97944427562,334638.36162146553,19923834.020555723,0,3346.3836162146554
Z0646002,2006-10-23,101627.4520080042,414062.32426462695,19898372.547991995,0,4140.623242646269
Z1031001,2006-10-23,26618.89550977097,196899.83077391982,19973381.104490228,0,1968.9983077391983
Z1524001,2006-10-23,61447.54950167025,293138.917443566,19938552.45049833,0,2931.38917443566
Z0276001,2006-10-24,42312.70951297591,0.0,19912148.129909072,0,0.0
Z0386002,2006-10-24,35401.61700714494,0.0,19888432.40354858,0,0.0
Z0646002,2006-10-24,78062.25607157516,0.0,19820310.29192042,0,0.0
Z1031001,2006-10-24,16389.647338183942,0.0,19956991.457152043,0,0.0
Z1524001,2006-10-24,36001.73591640051,0.0,19902550.71458193,0,0.0
Z0276001,2006-10-25,52927.55367406448,0.0,19859220.576235007,0,0.0
Z0386002,2006-10-25,24703.739215256086,0.0,19863728.664333325,0,0.0
Z0646002,2006-10-25,139806.1056437525,0.0,19680504.186276667,0,0.0
Z1031001,2006-10-25,9733.46498523964,0.0,19947257.992166802,0,0.0
Z1524001,2006-10-25,73634.4559277507,0.0,19828916.258654177,0,0.0
Z0276001,2006-10-26,39634.11634759744,0.0,19819586.45988741,0,0.0
Z0386002,2006-10-26,29375.479864225847,0.0,19834353.1844691,0,0.0
Z0646002,2006-10-26,61423.27284149144,0.0,19619080.913435176,0,0.0
Z1031001,2006-10-26,17187.465508511345,0.0,19930070.52665829,0,0.0
Z1524001,2006-10-26,74256.52981297068,0.0,19754659.728841208,0,0.0
Z0276001,2006-10-27,43906.700532158735,0.0,19775679.759355254,0,0.0
Z0386002,2006-10-27,35943.37709101082,0.0,19798409.80737809,0,0.0
Z0646002,2006-10-27,70443.1739195758,0.0,19548637.7395156,0,0.0
Z1031001,2006-10-27,11274.435915830427,0.0,19918796.090742458,0,0.0
Z1524001,2006-10-27,65905.1671464277,0.0,19688754.56169478,0,0.0
Z0276001,2006-10-28,28460.579965615518,0.0,19747219.17938964,0,0.0
Z0386002,2006-10-28,27367.596896222807,0.0,19771042.210481867,0,0.0
Z0646002,2006-10-28,19725.087656565924,0.0,19528912.651859034,0,0.0
Z1031001,2006-10-28,18606.324476796002,0.0,19900189.76626566,0,0.0
Z1524001,2006-10-28,33701.75029943032,0.0,19655052.811395347,0,0.0
Z0276001,2006-10-29,16646.939640964698,0.0,19730572.239748675,0,0.0
Z0386002,2006-10-29,6865.5997989868965,0.0,19764176.61068288,0,0.0
Z0646002,2006-10-29,9246.561383729617,0.0,19519666.090475306,0,0.0
Z1031001,2006-10-29,12164.880311918338,0.0,19888024.885953743,0,0.0
Z1524001,2006-10-29,35240.95048875967,0.0,19619811.860906586,0,0.0
Z0276001,2006-10-30,51467.41332714833,269427.7602513246,19948532.58667285,0,2694.277602513246
Z0386002,2006-10-30,53434.06715668081,235823.38931712136,19946565.93284332,0,2358.233893171214
Z0646002,2006-10-30,86145.23950062391,480333.9095246941,19913854.760499377,0,4803.339095246941
Z1031001,2006-10-30,33256.00319141401,111975.11404625699,19966743.996808585,0,1119.75114046257
Z1524001,2006-10-30,78315.97352222037,380188.13909341395,19921684.02647778,0,3801.8813909341397
Z0276001,2006-10-31,32360.818423062938,0.0,19916171.768249787,0,0.0
Z0386002,2006-10-31,21848.76427219592,0.0,19924717.168571126,0,0.0
Z0646002,2006-10-31,33622.02661906567,0.0,19880232.73388031,0,0.0
Z1031001,2006-10-31,14215.814709406439,0.0,19952528.18209918,0,0.0
Z1524001,2006-10-31,22653.666067430833,0.0,19899030.360410348,0,0.0
Z0276001,2006-11-01,26205.95464086811,0.0,19889965.81360892,0,0.0
Z0386002,2006-11-01,20618.096195984534,0.0,19904099.07237514,0,0.0
Z0646002,2006-11-01,22494.13081571567,0.0,19857738.603064597,0,0.0
Z1031001,2006-11-01,9141.55094449373,0.0,19943386.631154686,0,0.0
Z1524001,2006-11-01,25366.28206760038,0.0,19873664.078342747,0,0.0
Z0276001,2006-11-02,22886.948019542975,0.0,19867078.865589377,0,0.0
Z0386002,2006-11-02,20356.328804717396,0.0,19883742.743570425,0,0.0
Z0646002,2006-11-02,20934.346171500067,0.0,19836804.2568931,0,0.0
Z1031001,2006-11-02,13452.261650574805,0.0,19929934.369504113,0,0.0
Z1524001,2006-11-02,14635.798226035646,0.0,19859028.28011671,0,0.0
Z0276001,2006-11-03,23692.73688924322,0.0,19843386.128700133,0,0.0
Z0386002,2006-11-03,20987.56415163645,0.0,19862755.179418787,0,0.0
Z0646002,2006-11-03,22607.073728155716,0.0,19814197.183164943,0,0.0
Z1031001,2006-11-03,8143.508695045881,0.0,19921790.860809065,0,0.0
Z1524001,2006-11-03,15424.549189009276,0.0,19843603.730927702,0,0.0
Z0276001,2006-11-04,23895.023576423504,0.0,19819491.10512371,0,0.0
Z0386002,2006-11-04,15528.46302178569,0.0,19847226.716397002,0,0.0
Z0646002,2006-11-04,17263.837637278535,0.0,19796933.345527664,0,0.0
Z1031001,2006-11-04,12975.69500051271,0.0,19908815.16580855,0,0.0
Z1524001,2006-11-04,9389.353807109615,0.0,19834214.37712059,0,0.0
Z0276001,2006-11-05,8211.542065037878,0.0,19811279.56305867,0,0.0
Z0386002,2006-11-05,7778.546655764626,0.0,19839448.16974124,0,0.0
Z0646002,2006-11-05,10332.326551181315,0.0,19786601.018976483,0,0.0
Z1031001,2006-11-05,11036.57866672416,0.0,19897778.587141827,0,0.0
Z1524001,2006-11-05,8693.063514076084,0.0,19825521.313606516,0,0.0
Z0276001,2006-11-06,39536.4348893582,188720.4369413294,19960463.565110642,0,1887.204369413294
Z0386002,2006-11-06,22944.368777885134,160551.8302587606,19977055.631222114,0,1605.518302587606
Z0646002,2006-11-06,30718.170330007993,213398.9810235165,19969281.829669993,0,2133.989810235165
Z1031001,2006-11-06,9414.161054635171,102221.41285817325,19990585.838945366,0,1022.2141285817326
Z1524001,2006-11-06,23883.308274389365,174478.68639348447,19976116.69172561,0,1744.7868639348449
Z0276001,2006-11-07,40651.96709447238,0.0,19919811.59801617,0,0.0
Z0386002,2006-11-07,19928.19912756494,0.0,19957127.432094548,0,0.0
Z0646002,2006-11-07,23789.16635404779,0.0,19945492.663315944,0,0.0
Z1031001,2006-11-07,13494.943536883547,0.0,19977090.89540848,0,0.0
Z1524001,2006-11-07,10711.059382019817,0.0,19965405.63234359,0,0.0
Z0276001,2006-11-08,48355.64443229765,0.0,19871455.95358387,0,0.0
Z0386002,2006-11-08,23195.344494881618,0.0,19933932.087599665,0,0.0
Z0646002,2006-11-08,30540.272716853593,0.0,19914952.39059909,0,0.0
Z1031001,2006-11-08,8649.889028340798,0.0,19968441.00638014,0,0.0
Z1524001,2006-11-08,47819.67005955387,0.0,19917585.962284036,0,0.0
Z0276001,2006-11-09,40343.7536541896,0.0,19831112.19992968,0,0.0
Z0386002,2006-11-09,31209.474269205006,0.0,19902722.61333046,0,0.0
Z0646002,2006-11-09,49866.198672257284,0.0,19865086.191926833,0,0.0
Z1031001,2006-11-09,14720.412305785801,0.0,19953720.594074354,0,0.0
Z1524001,2006-11-09,50674.64198761329,0.0,19866911.32029642,0,0.0
Z0276001,2006-11-10,35561.23894300058,0.0,19795550.96098668,0,0.0
Z0386002,2006-11-10,40551.29822329513,0.0,19862171.315107167,0,0.0
Z0646002,2006-11-10,79658.9022049166,0.0,19785427.289721917,0,0.0
Z1031001,2006-11-10,11526.844938016082,0.0,19942193.749136336,0,0.0
Z1524001,2006-11-10,47833.75632840672,0.0,19819077.563968014,0,0.0
Z0276001,2006-11-11,34352.08903060106,0.0,19761198.87195608,0,0.0
Z0386002,2006-11-11,39548.50432820046,0.0,19822622.810778968,0,0.0
Z0646002,2006-11-11,21695.48297861353,0.0,19763731.806743305,0,0.0
Z1031001,2006-11-11,20617.583537119986,0.0,19921576.165599216,0,0.0
Z1524001,2006-11-11,31747.087591942367,0.0,19787330.47637607,0,0.0
Z0276001,2006-11-12,16802.783779408728,0.0,19744396.08817667,0,0.0
Z0386002,2006-11-12,21360.982228825622,0.0,19801261.82855014,0,0.0
Z0646002,2006-11-12,17446.57665044368,0.0,19746285.23009286,0,0.0
Z1031001,2006-11-12,13398.365854625888,0.0,19908177.79974459,0,0.0
Z1524001,2006-11-12,37242.73512203093,0.0,19750087.74125404,0,0.0
Z0276001,2006-11-13,47402.74247525306,255603.91182332858,19952597.257524747,0,2556.039118233286
Z0386002,2006-11-13,42539.408670252014,198738.1714498587,19957460.59132975,0,1987.381714498587
Z0646002,2006-11-13,116775.01377407923,253714.76990713924,19883224.98622592,0,2537.1476990713923
Z1031001,2006-11-13,89098.57791069859,91822.20025540888,19910901.4220893,0,918.2220025540888
Z1524001,2006-11-13,113645.1403839125,249912.2587459609,19886354.859616086,0,2499.122587459609
Z0276001,2006-11-14,53240.603001468975,0.0,19899356.65452328,0,0.0
Z0386002,2006-11-14,36245.07850688318,0.0,19921215.512822866,0,0.0
Z0646002,2006-11-14,70117.08983751104,0.0,19813107.89638841,0,0.0
Z1031001,2006-11-14,55162.68985487858,0.0,19855738.732234422,0,0.0
Z1524001,2006-11-14,83896.49662097562,0.0,19802458.36299511,0,0.0
Z0276001,2006-11-15,42384.846857867386,0.0,19856971.80766541,0,0.0
Z0386002,2006-11-15,63181.33190544046,0.0,19858034.180917427,0,0.0
Z0646002,2006-11-15,130661.54540278818,0.0,19682446.350985624,0,0.0
Z1031001,2006-11-15,71934.93174082466,0.0,19783803.800493598,0,0.0
Z1524001,2006-11-15,82934.2597450036,0.0,19719524.10325011,0,0.0
Z0276001,2006-11-16,35279.65216742899,0.0,19821692.155497983,0,0.0
Z0386002,2006-11-16,46068.89238098521,0.0,19811965.28853644,0,0.0
Z0646002,2006-11-16,59968.770799861726,0.0,19622477.580185764,0,0.0
Z1031001,2006-11-16,30267.1507570385,0.0,19753536.64973656,0,0.0
Z1524001,2006-11-16,69288.78278368857,0.0,19650235.32046642,0,0.0
Z0276001,2006-11-17,30337.93361460176,0.0,19791354.221883383,0,0.0
Z0386002,2006-11-17,62217.78036813667,0.0,19749747.508168302,0,0.0
Z0646002,2006-11-17,98321.95481616262,0.0,19524155.6253696,0,0.0
Z1031001,2006-11-17,31431.375022039974,0.0,19722105.274714522,0,0.0
Z1524001,2006-11-17,52194.98372541475,0.0,19598040.336741008,0,0.0
Z0276001,2006-11-18,35961.652825371486,0.0,19755392.569058012,0,0.0
Z0386002,2006-11-18,26577.226319791458,0.0,19723170.281848513,0,0.0
Z0646002,2006-11-18,40601.235985537045,0.0,19483554.389384065,0,0.0
Z1031001,2006-11-18,14104.960819339283,0.0,19708000.313895185,0,0.0
Z1524001,2006-11-18,12324.374207419327,0.0,19585715.96253359,0,0.0
Z0276001,2006-11-19,10327.722785814347,0.0,19745064.846272197,0,0.0
Z0386002,2006-11-19,15448.385345612645,0.0,19707721.8965029,0,0.0
Z0646002,2006-11-19,10315.647365206994,0.0,19473238.742018856,0,0.0
Z1031001,2006-11-19,8573.961929346908,0.0,19699426.351965837,0,0.0
Z1524001,2006-11-19,12378.860329326511,0.0,19573337.102204263,0,0.0
Z0276001,2006-11-20,40302.96044157398,254935.15372780338,19959697.039558426,0,2549.351537278034
Z0386002,2006-11-20,69914.6745055535,292278.10349709913,19930085.325494446,0,2922.781034970991
Z0646002,2006-11-20,120133.74039267546,526761.2579811439,19879866.259607326,0,5267.612579811439
Z1031001,2006-11-20,50994.996945536885,300573.6480341628,19949005.003054462,0,3005.736480341628
Z1524001,2006-11-20,50477.74848398744,426662.8977957368,19949522.251516014,0,4266.628977957368
Z0276001,2006-11-21,33650.78136014228,0.0,19926046.258198284,0,0.0
Z0386002,2006-11-21,30215.663575263807,0.0,19899869.66191918,0,0.0
Z0646002,2006-11-21,70505.0168107226,0.0,19809361.242796604,0,0.0
Z1031001,2006-11-21,20312.658529685174,0.0,19928692.34452478,0,0.0
Z1524001,2006-11-21,29627.56180618341,0.0,19919894.68970983,0,0.0
Z0276001,2006-11-22,23726.107234493506,0.0,19902320.15096379,0,0.0
Z0386002,2006-11-22,20548.882782154273,0.0,19879320.779137027,0,0.0
Z0646002,2006-11-22,75790.75524679713,0.0,19733570.487549808,0,0.0
Z1031001,2006-11-22,11579.373707852244,0.0,19917112.970816925,0,0.0
Z1524001,2006-11-22,23707.04233121472,0.0,19896187.647378616,0,0.0
Z0276001,2006-11-23,21700.302724010937,0.0,19880619.84823978,0,0.0
Z0386002,2006-11-23,27400.244599465073,0.0,19851920.53453756,0,0.0
Z0646002,2006-11-23,48655.549521144865,0.0,19684914.938028663,0,0.0
Z1031001,2006-11-23,10222.615921682345,0.0,19906890.35489524,0,0.0
Z1524001,2006-11-23,19950.349019679605,0.0,19876237.298358936,0,0.0
Z0276001,2006-11-24,22270.979174438035,0.0,19858348.86906534,0,0.0
Z0386002,2006-11-24,28161.170818427683,0.0,19823759.36371913,0,0.0
Z0646002,2006-11-24,57236.251977068125,0.0,19627678.686051596,0,0.0
Z1031001,2006-11-24,8860.060126098313,0.0,19898030.29476914,0,0.0
Z1524001,2006-11-24,29362.591223061925,0.0,19846874.707135875,0,0.0
Z0276001,2006-11-25,29340.533560037868,0.0,19829008.335505303,0,0.0
Z0386002,2006-11-25,26986.305133007616,0.0,19796773.058586124,0,0.0
Z0646002,2006-11-25,30406.661159010106,0.0,19597272.024892587,0,0.0
Z1031001,2006-11-25,10836.665087191892,0.0,19887193.62968195,0,0.0
Z1524001,2006-11-25,32308.162522264407,0.0,19814566.54461361,0,0.0
Z0276001,2006-11-26,12884.033197857367,0.0,19816124.302307446,0,0.0
Z0386002,2006-11-26,9971.176225124154,0.0,19786801.882361,0,0.0
Z0646002,2006-11-26,35053.77068427065,0.0,19562218.254208315,0,0.0
Z1031001,2006-11-26,6021.916105389306,0.0,19881171.71357656,0,0.0
Z1524001,2006-11-26,34940.126650857586,0.0,19779626.417962752,0,0.0
Z0276001,2006-11-27,63524.37188955247,183875.69769255444,19936475.628110446,0,1838.7569769255444
Z0386002,2006-11-27,46382.24074049053,213198.11763900146,19953617.75925951,0,2131.9811763900148
Z0646002,2006-11-27,87055.46897775831,437781.74579168484,19912944.531022243,0,4377.817457916848
Z1031001,2006-11-27,30079.11604168059,118828.28642344102,19969920.88395832,0,1188.2828642344102
Z1524001,2006-11-27,91125.50665876847,220373.58203724772,19908874.49334123,0,2203.735820372477
Z0276001,2006-11-28,50343.98464413252,0.0,19886131.643466312,0,0.0
Z0386002,2006-11-28,27179.00105767332,0.0,19926438.758201838,0,0.0
Z0646002,2006-11-28,63447.23498033483,0.0,19849497.29604191,0,0.0
Z1031001,2006-11-28,16065.960235245686,0.0,19953854.923723076,0,0.0
Z1524001,2006-11-28,66986.06575450495,0.0,19841888.427586723,0,0.0
Z0276001,2006-11-29,51264.513043089144,0.0,19834867.13042322,0,0.0
Z0386002,2006-11-29,48083.1128829879,0.0,19878355.64531885,0,0.0
Z0646002,2006-11-29,40343.06955496746,0.0,19809154.226486944,0,0.0
Z1031001,2006-11-29,15951.390298004651,0.0,19937903.53342507,0,0.0
Z1524001,2006-11-29,39238.54769599586,0.0,19802649.87989073,0,0.0
Z0276001,2006-11-30,65322.01804553393,0.0,19769545.11237769,0,0.0
Z0386002,2006-11-30,46795.706666361264,0.0,19831559.93865249,0,0.0
Z0646002,2006-11-30,36927.77990942902,0.0,19772226.446577515,0,0.0
Z1031001,2006-11-30,17620.133859154663,0.0,19920283.399565917,0,0.0
Z1524001,2006-11-30,40412.74093407246,0.0,19762237.138956655,0,0.0
Z0276001,2006-12-01,41075.46236711732,0.0,19728469.65001057,0,0.0
Z0386002,2006-12-01,41695.60885737518,0.0,19789864.329795115,0,0.0
Z0646002,2006-12-01,27867.111785455552,0.0,19744359.33479206,0,0.0
Z1031001,2006-12-01,13789.874703468633,0.0,19906493.52486245,0,0.0
Z1524001,2006-12-01,32711.710805317893,0.0,19729525.428151336,0,0.0
Z0276001,2006-12-02,57389.732172717355,0.0,19671079.917837854,0,0.0
Z0386002,2006-12-02,24617.30215665207,0.0,19765247.02763846,0,0.0
Z0646002,2006-12-02,31827.33362851103,0.0,19712532.00116355,0,0.0
Z1031001,2006-12-02,13855.913345204863,0.0,19892637.611517243,0,0.0
Z1524001,2006-12-02,19104.998917100434,0.0,19710420.429234236,0,0.0
Z0276001,2006-12-03,20322.46465324467,0.0,19650757.45318461,0,0.0
Z0386002,2006-12-03,13902.434505420253,0.0,19751344.59313304,0,0.0
Z0646002,2006-12-03,30767.331099967054,0.0,19681764.67006358,0,0.0
Z1031001,2006-12-03,21124.572854424146,0.0,19871513.038662817,0,0.0
Z1524001,2006-12-03,12328.227945835837,0.0,19698092.201288402,0,0.0
Z0276001,2006-12-04,35935.96481970564,349242.54681539163,19964064.035180293,0,3492.4254681539164
Z0386002,2006-12-04,21578.39936936393,248655.40686696023,19978421.600630637,0,2486.554068669602
Z0646002,2006-12-04,45605.556855165625,318235.3299364187,19954394.443144836,0,3182.353299364187
Z1031001,2006-12-04,13666.048211438363,128486.96133718267,19986333.951788563,0,1284.8696133718267
Z1524001,2006-12-04,20158.53879539892,301907.7987115979,19979841.4612046,0,3019.0779871159793
Z0276001,2006-12-05,19539.22515757946,0.0,19944524.81002271,0,0.0
Z0386002,2006-12-05,17997.063939759828,0.0,19960424.536690876,0,0.0
Z0646002,2006-12-05,26683.609680641555,0.0,19927710.833464194,0,0.0
Z1031001,2006-12-05,7335.813075292951,0.0,19978998.13871327,0,0.0
Z1524001,2006-12-05,14615.06211467451,0.0,19965226.399089925,0,0.0
Z0276001,2006-12-06,35117.0027907301,0.0,19909407.80723198,0,0.0
Z0386002,2006-12-06,17790.7142891785,0.0,19942633.8224017,0,0.0
Z0646002,2006-12-06,19230.758604079638,0.0,19908480.074860115,0,0.0
Z1031001,2006-12-06,8065.137767510384,0.0,19970933.00094576,0,0.0
Z1524001,2006-12-06,19713.896950896167,0.0,19945512.50213903,0,0.0
Z0276001,2006-12-07,39637.52754427036,0.0,19869770.27968771,0,0.0
Z0386002,2006-12-07,12810.891504571242,0.0,19929822.930897128,0,0.0
Z0646002,2006-12-07,16989.850030077487,0.0,19891490.22483004,0,0.0
Z1031001,2006-12-07,8062.305626335828,0.0,19962870.695319425,0,0.0
Z1524001,2006-12-07,17739.3738396136,0.0,19927773.128299415,0,0.0
Z0276001,2006-12-08,69012.76477599665,0.0,19800757.514911715,0,0.0
Z0386002,2006-12-08,28621.04218292069,0.0,19901201.888714205,0,0.0
Z0646002,2006-12-08,29183.200227819845,0.0,19862307.02460222,0,0.0
Z1031001,2006-12-08,9561.136983461985,0.0,19953309.558335964,0,0.0
Z1524001,2006-12-08,23762.638956855666,0.0,19904010.48934256,0,0.0
Z0276001,2006-12-09,60979.114930803196,0.0,19739778.39998091,0,0.0
Z0386002,2006-12-09,39665.09182245728,0.0,19861536.79689175,0,0.0
Z0646002,2006-12-09,22366.983795398723,0.0,19839940.040806822,0,0.0
Z1031001,2006-12-09,6435.507923491743,0.0,19946874.050412472,0,0.0
Z1524001,2006-12-09,31845.79289658615,0.0,19872164.69644597,0,0.0
Z0276001,2006-12-10,30368.838093445902,0.0,19709409.561887465,0,0.0
Z0386002,2006-12-10,21654.83213776025,0.0,19839881.96475399,0,0.0
Z0646002,2006-12-10,17976.649229171824,0.0,19821963.39157765,0,0.0
Z1031001,2006-12-10,6257.052227945436,0.0,19940616.99818453,0,0.0
Z1524001,2006-12-10,19386.67284537664,0.0,19852778.023600597,0,0.0
Z0276001,2006-12-11,71208.45981296273,290590.4381125346,19928791.54018704,0,2905.904381125346
Z0386002,2006-12-11,77667.74403992294,160118.03524601087,19922332.255960077,0,1601.1803524601087
Z0646002,2006-12-11,118041.12876812466,178036.60842235014,19881958.871231876,0,1780.3660842235015
